fecha,lluvia,lluvia_n,lluvia3_anom,lluvia6_anom,gw,gw_z,thi_dias,t
1997-05-01,90.04542323455587,97.0420434080879,-39.87201543117204,-34.5147000719011,,,,
1997-06-01,83.12347405639733,88.73324635873176,-23.378512019609598,-31.340756778156386,,,,
1997-07-01,26.473238201409583,85.46243252895226,-26.395881147142784,-38.20238834749456,,,,
1997-08-01,77.72139418740382,79.70051013006047,-26.222560815152974,-33.83366913143803,,,,
1997-09-01,46.26047854694864,91.84184539197503,-41.45824594290715,-31.79467326797748,,,,
1997-10-01,125.4837096872431,117.23842032848478,-13.614200361202434,-19.804842268506807,,,,
1997-11-01,116.07147123504491,98.25115911858865,-6.350071548990577,-15.340272968876734,,,,
1997-12-01,266.6166806654929,110.25963881421481,56.00094585036541,13.019724513160934,,,,
1998-01-01,172.26722544470263,102.84894823025279,78.23607071371885,34.03876763193108,,,,
1998-02-01,103.31481346565153,101.98975304828137,72.0728580849557,33.35068883410999,,,,
1998-03-01,102.47642368732141,113.662778954528,18.69912262920499,37.55985461197413,,,,
1998-04-01,109.92652058710874,109.32177097655091,-2.8483929819726472,36.8264257206923,,,,
1998-05-01,61.8890396737509,97.0420434080879,-14.290877802931789,28.555920346583964,,,,
1998-06-01,61.43498732253436,88.73324635873176,-20.95802411727883,-0.3731317209000773,,,,
1998-07-01,93.48545054026059,85.46243252895226,-20.066620637624546,-10.681567512684143,,,,
1998-08-01,27.169220989629835,79.70051013006047,-28.281846388919707,-20.480305568913447,,,,
1998-09-01,71.8914472831538,91.84184539197503,-25.080726988306324,-22.877152589460913,,,,
1998-10-01,46.35425007362354,117.23842032848478,-49.64522208303875,-35.31920872579284,,,,
1998-11-01,96.4462170756747,98.25115911858865,-30.143194909245718,-29.30113139690902,,,,
1998-12-01,126.09480899435847,110.25963881421481,-17.453285819408514,-20.817121811526118,,,,
1999-01-01,97.69338958313824,102.84894823025279,2.850294426135469,-22.40994951694921,,,,
1999-02-01,134.57892803419526,101.98975304828137,13.731835752040734,-7.931934921695671,,,,
1999-03-01,158.2609858082784,113.662778954528,22.615851938848365,2.3558967200795866,,,,
1999-04-01,52.72589451250012,109.32177097655091,6.336348808761438,4.6306142041967036,,,,
1999-05-01,43.016839197485425,97.0420434080879,-20.63043359366429,-3.5826159711613736,,,,
1999-06-01,86.7658982080462,88.73324635873176,-38.15301600826538,-6.609632019047895,,,,
1999-07-01,127.69091754988506,85.46243252895226,-5.074540231297986,1.1451359157185204,,,,
1999-08-01,69.71992078818381,79.70051013006047,11.926349759528797,-6.227723901419324,,,,
1999-09-01,74.94237595599195,91.84184539197503,5.972039026770215,-17.612692801991482,,,,
1999-10-01,40.16882528798488,117.23842032848478,-35.996043542789856,-21.019613021419325,,,,
1999-11-01,33.649572273528854,98.25115911858865,-51.595977015558134,-22.85883670469352,,,,
1999-12-01,70.549189894174,110.25963881421481,-55.68137101717052,-28.491130522328234,,,,
2000-01-01,45.405953881217435,102.84894823025279,-51.95116970240152,-44.27374492910591,,,,
2000-02-01,70.51174800330729,101.98975304828137,-40.822635966977074,-46.142089568461294,,,,
2000-03-01,97.67974182455669,113.662778954528,-32.936750073254814,-44.43699758473632,,,,
2000-04-01,174.7363446413463,109.32177097655091,5.524600353090148,-22.598429051232806,,,,
2000-05-01,250.5945430401131,97.0420434080879,63.42724023304063,11.706765698999199,,,,
2000-06-01,116.13573559933754,88.73324635873176,83.48763688692931,23.055062319465193,,,,
2000-07-01,94.96421314120947,85.46243252895226,70.21765552108714,34.955735902603394,,,,
2000-08-01,94.98840068934886,79.70051013006047,20.556496186125784,44.46176461772022,,,,
2000-09-01,130.5119328603183,91.84184539197503,24.692053062956543,56.11814592794771,,,,
2000-10-01,120.04561601327447,117.23842032848478,19.656839533461312,44.145317344986765,,,,
2000-11-01,106.39067464482713,98.25115911858865,16.144394835430887,18.140404459410874,,,,
2000-12-01,116.84841142373622,110.25963881421481,5.38312383806987,13.89870195367411,,,,
2001-01-01,158.7239906612779,102.84894823025279,22.67580553904058,21.223113522123583,0.6651746789507531,0.5909324298556123,20.24848358006543,24.478513904878184
2001-02-01,108.6720000515377,101.98975304828137,21.944280005870453,19.08052400678293,0.6741776676305989,0.4442339161253144,17.247950569275062,24.136969364246752
2001-03-01,269.48351634584924,113.662778954528,68.56421096247507,36.61827782220417,0.7017038192539475,0.93046025845557645,16.259746565481127,22.757223115355796
2001-04-01,57.098708679646556,109.32177097655091,33.93496688403614,28.425832769475967,0.7080846243599308,0.5141799754390544,0.10030671847335851,17.053135548883123
2001-05-01,85.86815066040081,97.0420434080879,28.880031931839568,25.439064959626954,0.7300977644336297,0.3879030826794201,0.006450522957531891,13.332047780207615
2001-06-01,108.99675391640068,88.73324635873176,-14.616698444324127,28.560136251271008,0.7987647849387466,1.0226407029928248,0,12.076567666987124
2001-07-01,85.25215626241693,85.46243252895226,3.2736370399704118,19.986054556033437,0.8113091611960949,0.7576178442568374,0,10.047439759790718
2001-08-01,119.78634460750195,79.70051013006047,23.686478320622605,26.582469420150858,0.8279056168783309,0.8608377455853051,0,14.587462294465498
2001-09-01,83.60573876483288,91.84184539197503,12.310841297434095,-2.081861513099159,0.8295006742098762,0.8376339571997299,0,13.439065372392196
2001-10-01,208.74107687406018,117.23842032848478,42.71488780116197,23.612027705695304,0.8222252417573258,1.0634080268568804,1.2425722822333645,17.595012703183574
2001-11-01,157.10691986378038,98.25115911858865,46.24398911958172,36.039099188695786,0.7943925291754469,1.5611276356412982,1.8425594431583152,18.324316504165466
2001-12-01,65.33513388758375,110.25963881421481,32.36658952764271,23.521651067714444,0.714062845559525,1.30920969886587,6.176269573031052,20.795749989899722
2002-01-01,121.75737918253834,102.84894823025279,10.547184462839464,26.02591650413293,0.670109500151771,0.7217617133925576,13.871508077143433,23.355098582843627
2002-02-01,76.23232287424935,101.98975304828137,-16.430903486555348,14.515502247092439,0.6604379089461213,0.1359721757268655,4.7266133300546285,21.77508471553468
2002-03-01,359.90476903575507,113.662778954528,75.16228517503458,53.52371429778753,0.7446517967648046,2.00801530225804,11.131110265033707,21.92033381377505
2002-04-01,195.31557660192846,109.32177097655091,94.308492309325,53.32388747085211,0.8186818917886709,2.505252524128714,0.6038686597942964,16.242188098796387
2002-05-01,164.54060165921004,97.0420434080879,124.90660535016383,54.78620527919331,0.8424813617333143,2.2816915141946716,0.18831168339975543,14.771441609758769
2002-06-01,44.25512999155146,88.73324635873176,36.94182762603759,56.780975687193134,0.8662094095645536,2.105321482018193,0,9.405600654141285
2002-07-01,112.03730034289487,85.46243252895226,18.284812775342175,59.722659076884746,0.8861825687696668,1.8661647430748531,0,9.351295707144217
2002-08-01,80.16787503068467,79.70051013006047,-6.867327831925407,66.61148190269427,0.8729705193155721,1.567426343921161,0.1059664971950996,12.359580652806542
2002-09-01,109.73474786315997,91.84184539197503,17.48416265958319,27.88423603928425,0.8625654406644814,1.337118680711132,1.062536814161258e-8,12.693858668127007
2002-10-01,149.57222727592708,117.23842032848478,17.5545183608385,17.90822702269694,0.8328753379269894,1.2097590513841423,1.6554517220821254,17.602662123345024
2002-11-01,144.3451083816796,98.25115911858865,31.340972935703526,14.055754400073695,0.7741601726274401,1.2249046692239207,4.365418762114887,19.573644144406686
2002-12-01,207.94887631327154,110.25963881421481,54.065208398542964,37.93232247242382,0.7373600084135961,1.8479349110991412,6.2202691674306445,21.030519772629745
2003-01-01,57.41688849558109,102.84894823025279,31.587617936960434,24.83505043896299,0.6875726062592358,1.1847340415283856,15.559798997644121,23.91136230712922
2003-02-01,194.88088654880463,101.98975304828137,46.06444807744274,38.79457306690421,0.7033117618128536,1.0978790625790338,12.447720072721243,22.813851702327092
2003-03-01,102.25024402882963,113.662778954528,11.317542013863257,32.93182809822031,0.6860331011799233,0.5372854856411298,8.367277871887623,20.96232397083371
2003-04-01,88.18591705021866,109.32177097655091,18.56846652035904,24.93876791440588,0.6806593305171199,0.020444904223557908,0.018905016260073917,16.312139739893183
2003-05-01,129.14723547871282,97.0420434080879,-0.13848748529970978,22.78372440861114,0.7241667339137718,0.28795863121717574,0,13.855299870292445
2003-06-01,86.38635271308586,88.73324635873176,2.9219011795394545,7.279838584315623,0.7655418001389884,0.48931596044860415,0,11.462963387332838
2003-07-01,66.413689180589,85.46243252895226,3.94840178791116,11.917287259061936,0.7954821784849267,0.5232896205163622,0,9.450202792763546
2003-08-01,86.38766905325595,79.70051013006047,-5.793107067781067,-2.64001975840662,0.8141152241255337,0.6446132835603434,0,9.880887641607618
2003-09-01,147.51584860603754,91.84184539197503,16.852767264515656,9.406754098171067,0.8243517534005308,0.7598530573899936,0.01191889036507276,12.396227735125388
2003-10-01,78.80811469411147,117.23842032848478,8.28685927323356,6.18558345736131,0.7791178269827078,0.4710364448088815,0.03375301478827626,16.636115215151527
2003-11-01,175.75288232774145,98.25115911858865,30.828419462298996,14.261048590964599,0.741604964590163,0.68389954247775,1.5984419701276567,18.87257889284122
2003-12-01,106.92860045619835,110.25963881421481,10.971746734352926,13.565380443441576,0.6985663826529427,0.9508684141134744,3.9625675538382876,20.354842138619478
2004-01-01,82.978949549052,102.84894823025279,17.439854328985362,13.035537478845761,0.6376019120019899,-0.14006170308152724,20.48399279200349,24.33847489315583
2004-02-01,64.58550244303343,101.98975304828137,-19.23376925014142,5.4849775939165735,0.6437961533388336,-0.23739803146489244,6.926943048863952,22.274311475405213
2004-03-01,35.87409055151719,113.662778954528,-42.40574881806759,-15.416756039973079,0.6135289544846569,-1.2818271593798776,5.122308189434271,22.269573209559216
2004-04-01,193.1397903347117,109.32177097655091,-9.65458479715261,3.6027879618786063,0.6586531308927512,-0.37573070654636087,6.936935542276003,19.072280553894615
2004-05-01,63.07698382019611,97.0420434080879,-8.729189765531542,-13.94072435461997,0.7153213870021152,0.13890471181499384,0,12.449355800353423
2004-06-01,66.16759300622469,88.73324635873176,9.246891971415527,-17.564518830209707,0.7253282606387859,-0.15622735030454335,0,11.652214456741866
2004-07-01,72.6527555150089,85.46243252895226,-25.564434536406345,-16.892532410422845,0.7427011259150514,-0.2581663601693396,0,10.029482307388323
2004-08-01,56.038274161755446,79.70051013006047,-23.25263981438863,-15.154180604283841,0.751672644291717,-0.33444608581687607,0,12.432989813270776
2004-09-01,77.77770597131916,91.84184539197503,-19.663467278624513,-4.210952387844991,0.7460452949614821,-0.4230641059985221,0.030742719338258163,13.990617657990855
2004-10-01,126.33079640629612,117.23842032848478,-9.915479736078836,-17.494848757638394,0.7067912566082374,-0.5228576483729254,0.006641748150700164,15.828729035114057
2004-11-01,98.60335122284378,98.25115911858865,-1.5031236200491738,-11.342481375050095,0.6974161934250848,-0.05043309387176823,0.8684764354173631,18.580948618394665
2004-12-01,61.44831071692596,110.25963881421481,-12.084989835231374,-15.427231961396615,0.6324119392142094,-0.5788915315478004,6.99577756821925,22.775888511158115
2005-01-01,155.35610911713005,102.84894823025279,1.3001118300384418,-4.0967029413071065,0.612057793677286,-0.8172734120517879,18.415593189242973,25.456618217668133
